Date,price,open,high,low,change_pct
8/25/2019,10136.3,10132.1,10307,9935.2,0.0005
8/24/2019,10131,10389.4,10415.9,9917.5,-0.0248
8/23/2019,10388.7,10104.9,10434.3,9921.4,0.0281
8/22/2019,10105,10141.1,10218.2,9777,-0.0036
8/21/2019,10141.5,10753.3,10797.8,9908,-0.0568
8/20/2019,10752.6,10911.2,10941.6,10581,-0.0145
8/19/2019,10910.7,10312.8,10923.9,10267.8,0.058
8/18/2019,10312.7,10219.3,10494.9,10086.7,0.0093
8/17/2019,10218.1,10335.5,10460.7,10016.3,-0.0114
8/16/2019,10335.6,10300.9,10734,9788.6,0.0031
8/15/2019,10303.4,10053.3,10448.2,9580.1,0.0253
8/14/2019,10049.4,10894.2,10894.5,9965.5,-0.0774
8/13/2019,10892.9,11395,11445.6,10793.2,-0.044
8/12/2019,11394.2,11505.1,11508.6,11267.3,-0.0107
8/11/2019,11517.2,11314.6,11728.4,11146.1,0.0179
8/10/2019,11314.5,12090.5,12185,11281.6,-0.0641
8/9/2019,12089.8,12190,12225.3,11885,-0.0084
8/8/2019,12191.6,12015.9,12236.6,11727,0.0148
8/7/2019,12013.9,11481,12114.5,11406.4,0.0464
8/6/2019,11480.9,11817.6,12291.9,11237,-0.0284
8/5/2019,11816.8,10934.8,11922.3,10934.8,0.0807
8/4/2019,10934.6,10816.1,11017.7,10568.8,0.011
8/3/2019,10815.7,10519.9,10893.6,10504.5,0.0281
8/2/2019,10520.1,10380.5,10664.8,10330.5,0.0135
8/1/2019,10380,10081.9,10459,9890.6,0.0296
7/31/2019,10082,9580.3,10100,9562.4,0.0523
7/30/2019,9580.7,9580,9703,9483,0
7/29/2019,9580.9,9728.5,9835.4,9502.5,-0.0151
7/28/2019,9727.8,9491.1,9798.5,9401.1,0.0248
7/27/2019,9492.1,9830.4,10232.3,9389.1,-0.0345
7/26/2019,9831,9945.2,10436.1,9724.2,-0.0115
7/25/2019,9945.3,9804.7,10203.5,9776.6,0.0144
7/24/2019,9804.3,9887.2,9945.3,9584,-0.0085
7/23/2019,9888.7,10412.8,10414.7,9865.4,-0.0503
7/22/2019,10412.5,10715.1,10806.3,10196.5,-0.0282
7/21/2019,10714.4,10827,10883.8,10442.5,-0.0104
7/20/2019,10826.7,10571.9,11155.6,10462,0.0241
7/19/2019,10571.5,10651.6,10758.4,10160.7,-0.0075
7/18/2019,10651.4,9723.1,10787.1,9390,0.0955
7/17/2019,9723.2,9425.1,9983.6,9082.6,0.0317
7/16/2019,9424.8,10844,11019.5,9375.3,-0.131
7/15/2019,10845.9,10199.9,11064.7,9885.4,0.0633
7/14/2019,10200.1,11364.3,11448.7,10128.9,-0.1025
7/13/2019,11364.9,11762.8,11798.4,10839.4,-0.0338
7/12/2019,11762.1,11343.7,11881.4,11109.8,0.037
7/11/2019,11342.3,12111.6,12111.6,11029,-0.0634
7/10/2019,12110.6,12542.8,13134.4,11594.9,-0.0344
7/9/2019,12541.5,12250.6,12772.9,12111.2,0.0236
7/8/2019,12252.6,11415.8,12332.3,11304.8,0.0733
7/7/2019,11415.9,11267.9,11524.6,11108.1,0.0131
7/6/2019,11268,10969.8,11650.2,10967.9,0.0271
7/5/2019,10970.2,11159.7,11381.8,10810.3,-0.0173
7/4/2019,11163.1,11899.3,11948,11087.1,-0.062
7/3/2019,11900.8,10835.9,11931.8,10835.9,0.0983
7/2/2019,10835.9,10615.5,10923.5,9728.5,0.0207
7/1/2019,10616.6,10821.4,11254.5,10041.6,-0.0187
6/30/2019,10818.6,11906,12179.3,10765.4,-0.0914
6/29/2019,11906.5,12408,12422.9,11490.8,-0.0405
6/28/2019,12409.1,11288.4,12461.8,10970.5,0.0993
6/27/2019,11287.8,13062.4,13422,10493.5,-0.1359
6/26/2019,13063.8,11811.6,13929.8,11747.3,0.1062
6/25/2019,11809.9,11046.6,11833.9,11033.7,0.0691
6/24/2019,11046.4,10897.3,11114.4,10622.6,0.0137
6/23/2019,10897.1,10721.5,11361.3,10557.8,0.0164
6/22/2019,10721.7,10178.1,11160.5,10031.3,0.0533
6/21/2019,10179.3,9517.7,10184.3,9517.4,0.0696
6/20/2019,9517,9255,9583.9,9188.4,0.0283
6/19/2019,9255.4,9080.7,9295.1,9044,0.0193
6/18/2019,9080.6,9318.9,9336.1,8962.7,-0.0256
6/17/2019,9318.8,8961,9438.1,8959.8,0.0398
6/16/2019,8962.5,8812.2,9332,8771.1,0.017
6/15/2019,8812.5,8655.8,8856.7,8582.3,0.0181
6/14/2019,8656.1,8218.6,8685.3,8153.2,0.0532
6/13/2019,8219,8132.4,8306.1,8028.6,0.0106
6/12/2019,8133.1,7888,8198.1,7805.8,0.0311
6/11/2019,7888,7987.8,8010.4,7714.5,-0.0125
6/10/2019,7987.8,7635,8012.8,7523.6,0.0462
6/9/2019,7635,7901.6,7937.5,7516.9,-0.0337
6/8/2019,7901.4,7985.3,8044.4,7770.5,-0.0105
6/7/2019,7985.2,7785.8,8099.4,7749.4,0.0257
6/6/2019,7784.9,7779.6,7861.4,7480.4,0.0008
6/5/2019,7779.1,7685.6,7885,7590.4,0.0122
6/4/2019,7685.5,8118.1,8118.1,7494,-0.0541
6/3/2019,8124.8,8728.6,8734.9,8102.7,-0.0692
6/2/2019,8728.6,8545.8,8807.7,8534.8,0.0214
6/1/2019,8545.7,8556.9,8615.8,8454,-0.0015
5/31/2019,8558.3,8271.4,8578.8,8135,0.0346
5/30/2019,8271.9,8647.8,9045.9,8054.7,-0.0435
5/29/2019,8647.8,8715.6,8747.2,8435.3,-0.0079
5/28/2019,8716.3,8759.4,8794.1,8568.8,-0.005
5/27/2019,8760.1,8628.9,8902.8,8607.3,0.0151
5/26/2019,8630.2,8029.6,8718.6,7866.5,0.0751
5/25/2019,8027.4,7971.4,8090.1,7919.1,0.0072
5/24/2019,7970.1,7852.8,8124.1,7775.4,0.015
5/23/2019,7852.1,7637.2,7939.1,7486.8,0.0283
5/22/2019,7635.7,7928.7,7999,7545.9,-0.0372
5/21/2019,7930.3,7965,8056.8,7813.2,-0.0044
5/20/2019,7965.3,8156.4,8156.4,7604,-0.0235
5/19/2019,8157.2,7261.9,8253.4,7252.3,0.1232
5/18/2019,7262.6,7359.9,7458.5,7189.4,-0.0132
5/17/2019,7359.5,7871.9,7924,6998.6,-0.0651
5/16/2019,7871.8,8164.8,8293.3,7720.4,-0.0359
5/15/2019,8164.6,7994.8,8225.3,7856.5,0.0213
5/14/2019,7994.6,7806.4,8323.9,7674,0.0242
5/13/2019,7806,6984.7,8058.3,6893.1,0.1176
5/12/2019,6984.8,7190,7518.9,6802.6,-0.0286
5/11/2019,7190.3,6386.6,7373.8,6386.5,0.1259
5/10/2019,6386,6194.3,6466.6,6157.8,0.0314
5/9/2019,6191.5,5990.5,6206,5990,0.0336
5/8/2019,5990.3,5849.4,6011.3,5799.1,0.0241
5/7/2019,5849.5,5745.5,6019.8,5745.5,0.0182
5/6/2019,5745.1,5775.1,5801.4,5630.5,-0.0052
5/5/2019,5774.9,5830.8,5838.2,5708.2,-0.0096
5/4/2019,5830.9,5768,5899.2,5605,0.0111
5/3/2019,5766.8,5493.6,5844.2,5478.7,0.0497
5/2/2019,5493.8,5384.6,5530.8,5370,0.0204
5/1/2019,5384.2,5321.1,5396.3,5319.5,0.0119
4/30/2019,5320.8,5235.4,5336.6,5195.9,0.0164
4/29/2019,5235,5302.4,5322.9,5188.9,-0.0127
4/28/2019,5302.3,5265.7,5332.5,5234.4,0.0069
4/27/2019,5265.9,5298.2,5318.1,5225.4,-0.0061
4/26/2019,5298.3,5209.2,5469.3,5159.3,0.0171
4/25/2019,5209.1,5415.6,5528.2,5137.4,-0.0381
4/24/2019,5415.6,5511.2,5589.6,5346.8,-0.0174
4/23/2019,5511.6,5346.5,5594.4,5291.4,0.0308
4/22/2019,5346.7,5248.2,5370.2,5170.2,0.0197
4/21/2019,5243.5,5290.2,5308.2,5189.8,-0.0088
4/20/2019,5290.2,5241,5327,5240.2,0.0094
4/19/2019,5241,5264.8,5282.4,5192.1,-0.0045
4/18/2019,5264.7,5208.3,5293.1,5205,0.0108
4/17/2019,5208.3,5182.1,5230.9,5165.5,0.0053
4/16/2019,5180.9,5031.4,5198.4,5014.4,0.0295
4/15/2019,5032.3,5135.1,5168,4964.2,-0.02
4/14/2019,5134.8,5052,5153.5,5010.7,0.0164
4/13/2019,5051.8,5054.2,5093.4,5011.6,-0.0005
4/12/2019,5054.2,5022.7,5080.5,4889.2,0.0063
4/11/2019,5022.6,5307.7,5337,4948,-0.0537
4/10/2019,5307.8,5158.4,5404.1,5142.9,0.0289
4/9/2019,5158.4,5245,5245.9,5095.2,-0.0165
4/8/2019,5245.2,5173.5,5300.6,5060.5,0.0138
4/7/2019,5173.6,5046.1,5219.5,5033.7,0.0253
4/6/2019,5046.2,5010,5198.4,4947.9,0.0072
4/5/2019,5010.2,4902.5,5029.4,4888.3,0.022
4/4/2019,4902.4,4968.7,5042.5,4789.2,-0.0133
4/3/2019,4968.7,4859.3,5278.4,4814,0.0225
4/2/2019,4859.3,4145.1,4899.6,4143.5,0.1723
4/1/2019,4145.1,4102.3,4159.1,4076.8,0.0104
3/31/2019,4102.3,4111.8,4121.9,4082.2,-0.0023
3/30/2019,4111.8,4103.7,4138.1,4057.1,0.0023
3/29/2019,4102.2,4025.7,4123.1,4022.6,0.019
3/28/2019,4025.6,4041.7,4041.7,4008.4,-0.004
3/27/2019,4041.7,3942.8,4043.3,3936.2,0.0251
3/26/2019,3942.8,3937.1,3950.7,3899.9,0.0015
3/25/2019,3937,3994.8,4000.5,3897.9,-0.0144
3/24/2019,3994.7,4002.6,4005.7,3967,-0.002
3/23/2019,4002.5,3990.4,4018.2,3980.8,0.003
3/22/2019,3990.4,3982.2,4005.7,3971.8,0.0021
3/21/2019,3982.2,4041.2,4064,3923.8,-0.0146
3/20/2019,4041.2,4017,4050,3985.3,0.006
3/19/2019,4017,3990.2,4029.9,3972.4,0.0067
3/18/2019,3990.2,3981.5,4032.3,3958.5,0.0022
3/17/2019,3981.5,4006.4,4009.8,3956.3,-0.0062
3/16/2019,4006.4,3924.4,4050.6,3923.7,0.0209
3/15/2019,3924.3,3879,3935.7,3874.8,0.0117
3/14/2019,3879,3865.1,3914.7,3828.4,0.0036
3/13/2019,3865.1,3885.9,3894.7,3847.4,-0.0054
3/12/2019,3886,3870.3,3900.1,3817.1,0.0041
3/11/2019,3870.3,3915.2,3935.5,3842.4,-0.0115
3/10/2019,3915.2,3944.4,3944.5,3889.2,-0.0074
3/9/2019,3944.3,3865.6,3964,3859.7,0.0203
3/8/2019,3865.9,3875.1,3929,3810.7,-0.0024
3/7/2019,3875.1,3863.1,3907.4,3847.9,0.0032
3/6/2019,3863,3857.2,3887.3,3816.7,0.0015
3/5/2019,3857.2,3715.9,3873.2,3705.7,0.038
3/4/2019,3715.9,3809.7,3828.4,3681.8,-0.0245
3/3/2019,3809.5,3823.2,3836.6,3789.7,-0.0036
3/2/2019,3823.1,3821.9,3843.2,3783.6,0.0003
3/1/2019,3821.9,3816.7,3855.8,3816.4,0.0014
2/28/2019,3816.6,3814.6,3883.7,3783.3,0.0005
2/27/2019,3814.6,3810.3,3836.4,3701.9,0.0011
2/26/2019,3810.3,3833.5,3845.5,3775,-0.0061
2/25/2019,3833.7,3755.7,3870.7,3753.8,0.0209
2/24/2019,3755.2,4120.5,4194.2,3738.7,-0.0886
2/23/2019,4120.4,3965.2,4152.6,3939.4,0.0391
2/22/2019,3965.2,3937.4,3983.1,3931.7,0.0073
2/21/2019,3936.6,3972,4011.5,3909.2,-0.009
2/20/2019,3972.4,3914.3,3983.6,3881.2,0.0148
2/19/2019,3914.3,3896.4,3993.8,3863.7,0.0047
2/18/2019,3896,3664.2,3903.7,3655.1,0.0633
2/17/2019,3664.2,3616.8,3689.9,3607.9,0.0131
2/16/2019,3616.8,3604.7,3641.9,3599.7,0.0034
2/15/2019,3604.7,3592.6,3648.3,3581.4,0.0034
2/14/2019,3592.6,3611.5,3624.5,3580.2,-0.0052
2/13/2019,3611.5,3632,3663.5,3599.2,-0.0056
2/12/2019,3632,3631.8,3656.4,3594.4,0.0001
2/11/2019,3631.8,3678.8,3681.1,3623.8,-0.0128
2/10/2019,3679,3661,3680.6,3617.1,0.0048
2/9/2019,3661.4,3661.6,3675.3,3633.2,-0.0001
2/8/2019,3661.7,3397.3,3721.1,3382.5,0.0777
2/7/2019,3397.7,3404.9,3421.8,3390.3,-0.002
2/6/2019,3404.3,3468.5,3478,3383.9,-0.0185
2/5/2019,3468.4,3463,3485.9,3450.3,0.0016
2/4/2019,3462.8,3459,3479.7,3437.1,0.0011
2/3/2019,3459.1,3502.3,3507.8,3431.3,-0.0124
2/2/2019,3502.5,3467.9,3514.5,3447.8,0.01
2/1/2019,3467.9,3437.7,3485.7,3415.3,0.009
1/31/2019,3437.2,3460,3484.7,3427,-0.0066
1/30/2019,3460,3414.6,3479,3394.2,0.0132
1/29/2019,3414.8,3442.8,3450.1,3368.2,-0.0081
1/28/2019,3442.8,3555.8,3561.2,3395.7,-0.0317
1/27/2019,3555.6,3570.9,3583.2,3509.2,-0.0043
1/26/2019,3570.9,3572,3652.5,3556.1,-0.0003
1/25/2019,3572,3574.3,3582.6,3542.2,-0.0006
1/24/2019,3574.3,3561.4,3587,3539.7,0.0036
1/23/2019,3561.5,3580.1,3608.3,3532.8,-0.0052
1/22/2019,3580.1,3536.9,3607.9,3465.2,0.0123
1/21/2019,3536.7,3542.7,3561.4,3505.4,-0.0016
1/20/2019,3542.3,3676.2,3699.1,3503.9,-0.0368
1/19/2019,3677.8,3605.8,3715.2,3604.1,0.02
1/18/2019,3605.6,3626.3,3627.9,3575.7,-0.0057
1/17/2019,3626.4,3588.1,3636.7,3554.8,0.0107
1/16/2019,3588,3570.6,3644.1,3561.4,0.0047
1/15/2019,3571.3,3637.5,3660.8,3545.7,-0.0184
1/14/2019,3638.1,3490.4,3672,3490.4,0.0424
1/13/2019,3490.2,3597.3,3617.6,3473.2,-0.0298
1/12/2019,3597.2,3616.6,3633.9,3561.3,-0.0053
1/11/2019,3616.5,3603.3,3655.7,3563.1,0.0035
1/10/2019,3603.7,3978.9,4007.7,3562.1,-0.0941
1/9/2019,3978,3971,4014.2,3957.5,0.0017
1/8/2019,3971,3985.8,4070.5,3943.1,-0.0037
1/7/2019,3985.9,4004.3,4028,3945.5,-0.0045
1/6/2019,4004.1,3785.7,4034.1,3758.5,0.0578
1/5/2019,3785.4,3802.8,3846.7,3769,-0.0046
1/4/2019,3802.7,3780.5,3823.9,3720,0.006
1/3/2019,3780.1,3874.1,3875.8,3753,-0.0242
1/2/2019,3873.8,3809.7,3894.8,3768.1,0.0169
1/1/2019,3809.4,3709.5,3814.3,3664.4,0.0269
